2022-10-4 00:00:37 INFO  openCart:37 - Login Passed
2022-10-4 00:00:39 INFO  openCart:25 - UserName provided
2022-10-4 00:00:39 INFO  openCart:28 - Password provided
2022-10-4 00:00:50 INFO  openCart:31 - Login Button Clicked
2022-10-4 00:01:00 WARN  openCart:45 - Login Failed
2022-10-4 12:01:53 INFO  openCart:25 - UserName provided
2022-10-4 12:01:53 INFO  openCart:28 - Password provided
2022-10-4 12:02:01 INFO  openCart:31 - Login Button Clicked
2022-10-4 12:02:11 WARN  openCart:45 - Login Failed
2022-10-4 12:02:24 INFO  openCart:25 - UserName provided
2022-10-4 12:02:24 INFO  openCart:28 - Password provided
2022-10-4 12:02:31 INFO  openCart:31 - Login Button Clicked
2022-10-4 12:02:31 INFO  openCart:37 - Login Passed
2022-10-4 12:02:34 INFO  openCart:25 - UserName provided
2022-10-4 12:02:34 INFO  openCart:28 - Password provided
2022-10-4 12:02:42 INFO  openCart:31 - Login Button Clicked
2022-10-4 12:02:52 WARN  openCart:45 - Login Failed
2022-10-4 20:52:25 INFO  openCart:25 - UserName provided
2022-10-4 20:52:25 INFO  openCart:28 - Password provided
2022-10-4 20:52:34 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:52:44 WARN  openCart:45 - Login Failed
2022-10-4 20:52:51 INFO  openCart:25 - UserName provided
2022-10-4 20:52:51 INFO  openCart:28 - Password provided
2022-10-4 20:52:59 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:52:59 INFO  openCart:37 - Login Passed
2022-10-4 20:53:01 INFO  openCart:25 - UserName provided
2022-10-4 20:53:01 INFO  openCart:28 - Password provided
2022-10-4 20:53:10 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:53:20 WARN  openCart:45 - Login Failed
2022-10-4 20:56:12 INFO  openCart:25 - UserName provided
2022-10-4 20:56:12 INFO  openCart:28 - Password provided
2022-10-4 20:56:21 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:56:32 WARN  openCart:45 - Login Failed
2022-10-4 20:56:43 INFO  openCart:25 - UserName provided
2022-10-4 20:56:43 INFO  openCart:28 - Password provided
2022-10-4 20:56:52 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:56:52 INFO  openCart:37 - Login Passed
2022-10-4 20:56:54 INFO  openCart:25 - UserName provided
2022-10-4 20:56:54 INFO  openCart:28 - Password provided
2022-10-4 20:57:01 INFO  openCart:31 - Login Button Clicked
2022-10-4 20:57:11 WARN  openCart:45 - Login Failed
